,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
130,0.901,0.277,245160,0.291,1m5eFhE34yyYv2lkjtcKPG,2.47e-05,11,0.103,-9.851,0,0.0306,75.119,3,0.175,Gabrielle Aplin,245160,54,2013,2013-05-13,The Power of Love
131,0.015,0.762,185587,0.863,4jOtC832PyIXlCVPRElfQu,0.0,0,0.125,-3.689,0,0.0565,106.008,4,0.965,Olly Murs,185586,64,2012,2012-11-23,Troublemaker (feat. Flo Rida)
132,0.788,0.707,219640,0.222,7kSLdGdXLey7pzLsWpdg1h,0.0,7,0.205,-11.716,1,0.0329,110.095,4,0.556,One Direction,219640,76,2012,2012-11-09,Little Things
133,0.0393,0.721,201053,0.819,6q0bd7BtBi8UXykv8jAwkz,0.0,10,0.0707,-5.553,1,0.0425,116.055,4,0.883,Robbie Williams,201053,3,2012,2012-01-01,Candy
134,0.228,0.558,271813,0.522,2EcsgXlxz99UMDSPg5T8RF,0.0,2,0.104,-5.857,1,0.036,83.977,4,0.228,Labrinth,271813,71,2012,2012-03-30,Beneath Your Beautiful
135,0.197,0.573,212560,0.929,24LS4lQShWyixJ0ZrJXfJ5,0.000112,8,0.0567,-3.942,0,0.109,127.934,4,0.582,Calvin Harris,212560,72,2012,2012-10-26,Sweet Nothing (feat. Florence Welch)
136,0.112,0.612,212862,0.84,2V65y3PX4DkRhy1djlxd9p,0.0,11,0.116,-3.145,0,0.0509,129.042,4,0.438,Swedish House Mafia,212862,79,2012,2012-09-14,Don't You Worry Child - Radio Edit
137,0.00117,0.553,225200,0.674,1mwt9hzaH7idmC5UCoOUkz,0.0,11,0.16,-6.057,0,0.045,91.958,4,0.369,Rihanna,225200,16,2012,2012-09-27,Diamonds
138,0.00432,0.727,219493,0.938,1R2SZUOGJqqBiLuvwKOT2Y,0.0,11,0.0911,-2.872,0,0.288,132.077,4,0.757,PSY,219493,21,2012,2012-01-01,Gangnam Style (강남스타일)
139,0.0653,0.421,202533,0.873,7wMq5n8mYSKlQIGECKUgTX,0.0,10,0.123,-4.343,1,0.0565,84.803,4,0.63,The Script,202533,79,2012,2012-09-07,Hall of Fame
140,0.25,0.664,251627,0.661,4kte3OcW800TPvOVgrLLj8,0.0,5,0.511,-6.559,1,0.0337,124.917,4,0.269,Ne-Yo,251626,65,2012,2012-01-01,Let Me Love You (Until You Learn To Love Yourself)
141,0.00064,0.74,220093,0.878,2I3LedEFiVaE99yQn1j4mo,0.0003,9,0.274,-3.263,0,0.122,114.952,4,0.516,Little Mix,220093,44,2012,2012-08-26,Wings
142,0.0213,0.755,174034,0.925,0d5f6gzzW1Pgx9uJsLrSDP,3.32e-05,0,0.101,-3.977,1,0.257,125.06,4,0.804,Sam And The Womp,174033,58,2012,2012-08-17,Bom Bom - Radio Edit
143,0.00427,0.751,246173,0.923,65UnVEqHActQfVQiAF81Ws,0.0,7,0.109,-4.031,1,0.0733,116.03,4,0.734,Rita Ora,246173,33,2012,2012-03-20,How We Do (Party)
144,0.109,0.644,195000,0.863,63bsPe8aayiERVIgTV9EBS,0.0,5,0.109,-5.404,1,0.318,129.275,4,0.642,Wiley,195000,63,2013,2013-03-29,Heatwave (feat. Ms. D)
145,0.0685,0.574,311533,0.879,7efTNoBgYZ3IsB8wpP1f7R,0.000549,11,0.101,-5.571,0,0.05,123.086,4,0.122,Florence + The Machine,311533,55,2011,2011-01-01,Spectrum
146,0.00938,0.554,247293,0.803,5Ws1vVL1d9Bzl3SGLNHG78,0.0,0,0.139,-3.734,0,0.0471,129.049,4,0.31,will.i.am,247293,31,2012,2012-01-01,This Is Love
147,0.0188,0.743,231173,0.752,1XGmzt0PVuFgQYYnV2It7A,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545,Maroon 5,231173,77,2012,2012-01-01,Payphone
148,0.00272,0.696,207976,0.94,5o7TXypciBNWzWLE6Hdzuz,1.34e-06,8,0.0987,-3.498,1,0.064,128.005,4,0.7,Cheryl,207975,55,2012,2012-01-01,Call My Name
149,0.00597,0.497,240680,0.51,2FxvZ3YgmcRfXovQzT4b2X,0.0,3,0.0957,-8.635,1,0.0282,162.041,4,0.213,Gary Barlow & The Commonwealth Band,240680,1,2012,2012-01-01,Sing
150,0.0026,0.389,245187,0.706,0nypsuS2jtogLaJDcRQ4Ya,0.000182,1,0.686,-6.849,1,0.0593,179.911,4,0.238,Rudimental,245186,53,2012,2012-05-14,Feel the Love (feat. John Newman)
151,0.02,0.378,250627,0.638,3ehrxAhYms24KLPG8FZe0W,7.66e-05,10,0.0849,-5.576,1,0.075,184.086,4,0.735,fun.,250626,64,2011,2011-09-20,We Are Young (feat. Janelle Monáe)
152,0.0264,0.606,228920,0.83,4T6mVoAJZy0nHbjG91S15B,0.0,11,0.636,-3.434,0,0.0474,71.977,4,0.322,Rita Ora,228920,33,2012,2012-05-06,R.I.P.
153,0.0221,0.679,215476,0.897,6vCfMx4VdXZGhchq3BTL1Q,0.00379,5,0.464,-4.359,0,0.0491,125.999,3,0.794,Tulisa,215476,0,2012,2012-01-01,Young - Radio Edit
154,0.0118,0.777,193867,0.597,6HkNDcyWdnFXCBkDV5WXNO,5.59e-06,7,0.108,-6.53,1,0.0391,120.027,4,0.676,Carly Rae Jepsen,193866,46,2012,2012-01-01,Call Me Maybe
155,0.000238,0.594,227973,0.841,0UlHiqi7seV02XNHLMtfGK,2.22e-06,1,0.156,-5.792,1,0.102,129.925,4,0.643,Chris Brown,227973,64,2012,2012-06-29,Turn Up the Music
156,0.000417,0.678,216160,0.918,1nZzRJbFvCEct3uzu04ZoL,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769,Katy Perry,216160,71,2012,2012-03-12,Part Of Me
157,0.00656,0.524,182333,0.972,2dxRN5ikr4BDvZIdVFuBzr,0.00058,4,0.224,-1.569,0,0.0431,175.017,4,0.476,DJ Fresh,182333,1,2012,2012-10-01,Hot Right Now - Radio Edit
158,0.542,0.862,244885,0.515,1qDrWA6lyx8cLECdZE7TV7,0.000113,0,0.0987,-6.927,1,0.0359,129.055,4,0.751,Gotye,244884,76,2011,2011-01-01,Somebody That I Used To Know
159,0.0682,0.602,245053,0.796,2dOTkLZFbpNXrhc24CnTFd,0.12,0,0.15,-3.657,0,0.103,126.06,4,0.265,David Guetta,245040,66,2011,2011-08-26,Titanium (feat. Sia)
160,0.162,0.725,247520,0.68,2wqaekenSQZm7hxQOYt8oE,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4,0.76,Nico & Vinz,247520,66,2014,2014-01-21,Am I Wrong
161,0.00821,0.425,207952,0.746,6M7bXLGi2e3QKHLwZTTmEN,0.00048,7,0.265,-2.978,1,0.0339,89.058,4,0.352,Cover Drive,207952,50,2012,2012-01-01,Twilight
162,0.0116,0.758,231840,0.554,7kg7gCtbQF6zPk0dKpsWTY,0.0,7,0.0418,-4.567,1,0.0341,126.986,4,0.783,Jessie J,231840,42,2011,2011-01-01,Domino
163,0.0588,0.706,248133,0.89,2LEF1A8DOZ9wRYikWgVlZ8,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,0.684,Flo Rida,248133,72,2012,2012-06-22,Good Feeling
164,0.0522,0.449,278719,0.585,6nek1Nin9q48AVZcWs9e9D,8.49e-05,5,0.0833,-6.762,1,0.0268,139.627,4,0.203,Coldplay,278719,79,2011,2011-10-24,Paradise
165,0.956,0.166,170366,0.303,7tAYP51x71IPdDpfNThMeR,0.189,8,0.113,-12.105,1,0.0359,85.775,4,0.258,Paul Mealor,170366,0,2011,2011-01-01,Wherever You Are
166,0.42,0.294,205067,0.506,07ojMjg6XfBNSUdzkOAn7Z,0.0,5,0.289,-7.083,1,0.113,152.104,4,0.22,Little Mix,205066,53,2011,2011-12-11,Cannonball
167,0.305,0.673,203120,0.746,2rBcCj1hJVpyZoPcvKhRrO,0.0,11,0.0918,-5.864,0,0.0637,163.958,4,0.963,Olly Murs,203120,38,2011,2011-11-18,Dance with Me Tonight
168,0.336,0.656,235736,0.752,0YDWyllPwj0FOrdrCjnn9G,0.0,11,0.223,-5.522,0,0.0434,100.963,4,0.445,Professor Green,235735,39,2011,2011-01-01,Read All About It
169,0.025,0.734,215227,0.766,5uImkHXfTLkNYwemtGH7kB,0.00138,1,0.108,-4.485,1,0.0383,127.986,4,0.6,Rihanna,215226,23,2012,2012-07-18,We Found Love
170,0.000389,0.884,340000,0.754,5BNHCKB9X3OlW66T5taegZ,0.0327,11,0.0379,-3.459,0,0.0525,128.046,4,0.749,Sak Noel,340000,40,2011,2011-01-01,Loca People - Original Mix
171,0.206,0.555,240880,0.924,70D2cjkMcoE9FsBHb2Dhvs,0.0,8,0.486,-3.455,1,0.244,89.781,4,0.412,Dappy,240880,56,2012,2012-01-01,No Regrets
172,0.009,0.726,199987,0.787,4cluDES4hQEUhmXj6TXkSo,0.0,4,0.0596,-2.494,1,0.0738,124.989,4,0.888,One Direction,199986,72,2012,2012-05-25,What Makes You Beautiful
173,0.193,0.635,188173,0.798,4Zwpy6LD8lvQ8vnPU7BPkO,0.0,2,0.118,-6.151,1,0.0452,129.273,3,0.734,Pixie Lott,188173,0,2014,2014-10-23,All About Tonight
174,0.00794,0.532,204196,0.958,5gAYUTOGRrqvFCsh44WC1l,0.0,9,0.0936,-3.619,0,0.139,134.886,4,0.322,Example,204195,0,2011,2011-08-28,Stay Awake - Radio Edit
175,0.14,0.843,202267,0.881,1f8UCzB3RqIgNkW7QIiIeP,0.0,9,0.0765,-3.951,1,0.0581,110.621,4,0.876,Olly Murs,202266,58,2011,2011-11-28,Heart Skips a Beat
176,0.135,0.687,237960,0.797,0h1FkoAE6ExNXgpXwOzvIp,0.0,7,0.234,-6.362,0,0.186,98.994,4,0.486,Wretch 32,237960,1,2011,2011-08-21,Don't Go - Radio Edit
177,3.77e-05,0.484,257387,0.943,5t8ANYm2ToLpjV7AxJ1U1N,0.00452,9,0.593,-4.364,0,0.0647,143.933,4,0.345,NERO,257386,5,2011,2011-01-01,Promises
178,0.0132,0.663,192000,0.84,5ojIBrEAUKWkI5BSoWGGFu,0.0,2,0.496,-2.85,1,0.083,128.071,4,0.609,Cher Lloyd,192000,51,2011,2011-11-07,Swagger Jagger
179,0.0564,0.682,219840,0.843,6LNr5VAlQhhHgpPnVKcYqd,0.0,0,0.376,-4.466,1,0.0933,125.95,4,0.818,JLS,219840,29,2011,2011-07-22,She Makes Me Wanna
180,0.0383,0.562,197936,0.857,6nHqns54LRqDNjeqKDF3v8,0.0,7,0.11,-3.926,0,0.0801,126.883,4,0.539,The Wanted,197935,12,2011,2011-01-01,Glad You Came
181,0.0184,0.31,206776,0.926,2ankTCi2fpXrzUqaGyZnZS,0.00792,6,0.483,-1.131,0,0.0464,139.85,4,0.493,DJ Fresh,206776,0,2012,2012-10-01,Louder - Radio Edit
182,0.0192,0.671,205913,0.81,1rQTMVuuEa5PAcWdzAkZ3L,0.0,2,0.173,-4.863,0,0.0619,121.951,4,0.675,Jason Derulo,205913,36,2011,2011-06-17,Don't Wanna Go Home
183,0.0082,0.562,193107,0.811,1qWZsZs9rSp7c1MywooNsj,0.000286,4,0.0765,-4.355,0,0.0416,127.029,4,0.211,Elliot Gleave,193107,0,2011,2011-06-05,Changed The Way You Kiss Me - Radio Edit
184,0.192,0.671,252307,0.939,4QNpBfC0zvjKqPJcyqBy9W,0.0,8,0.298,-3.206,1,0.161,129.023,4,0.529,Pitbull,252306,76,2011,2011-06-17,Give Me Everything
185,0.332,0.738,190213,0.804,386RUes7n1uM1yfzgeUuwp,0.0,11,0.279,-3.851,1,0.0621,174.943,4,0.949,Bruno Mars,190213,73,2010,2010-10-05,The Lazy Song
186,0.0245,0.744,262147,0.734,1ve0SgTZkv3wdggJLqtBYU,0.0,5,0.208,-4.125,0,0.135,130.033,4,0.36,LMFAO,262146,56,2011,2011-01-01,Party Rock Anthem
187,0.0953,0.765,230907,0.68,7Hv89f7Dpm5Hce1XkBbjQZ,0.0009,11,0.138,-6.306,1,0.0932,129.998,4,0.462,Jennifer Lopez,230906,18,2011,2011-01-01,On The Floor - Radio Edit
188,0.00993,0.663,197440,0.778,7pAq1IXYZpL42HchCminu6,7.62e-05,5,0.244,-6.027,0,0.0274,110.977,4,0.605,Nicole Scherzinger,197440,56,2011,2011-01-01,Don't Hold Your Breath
189,0.893,0.554,285240,0.321,6QPKYGnAW9QozVz2dSWqRg,0.0,9,0.0996,-8.251,1,0.028,135.047,4,0.288,Adele,285240,80,2011,2011-01-19,Someone Like You
190,0.0304,0.447,221240,0.839,7nqlRkgNyEpb9nvb03GMp7,1.76e-06,5,0.189,-3.948,1,0.254,174.959,4,0.677,Jessie J,221240,53,2011,2011-01-01,Price Tag
191,0.00876,0.743,204507,0.829,7FeG6WaqNQ3Ua6M6YZTQ0F,0.00272,8,0.149,-5.048,1,0.0402,119.977,4,0.652,Kesha,204506,38,2010,2010-10-22,We R Who We R
192,0.146,0.706,223253,0.558,4lLtanYk6tkMvooU0tWzG8,0.0,2,0.118,-7.237,0,0.0593,110.443,4,0.227,Bruno Mars,223253,75,2010,2010-10-05,Grenade
193,0.232,0.703,263173,0.784,5FTCKvxzqy72ceS4Ujux4N,0.0,2,0.1,-2.942,1,0.0779,100.027,4,0.569,Rihanna,263173,70,2010,2010-11-16,What's My Name?
194,0.0191,0.451,223520,0.668,2YkyCT5j57Vi5UQGnjIEut,2.63e-06,2,0.324,-5.482,1,0.032,81.974,4,0.541,Matt Cardle,223520,31,2010,2010-12-27,When We Collide
195,0.0816,0.828,307640,0.794,5bitEcj72xFL3yv9ZS5fkE,5.34e-06,6,0.614,-7.751,0,0.0699,127.987,4,0.509,The Black Eyed Peas,307640,7,2010,2010-01-01,The Time (Dirty Bit)
196,0.0966,0.458,261680,0.76,5LHcDo8VMxcpMSzESCdLrH,0.0296,2,0.11,-6.237,1,0.0415,111.996,4,0.353,The X Factor Finalists 2010,261680,26,2010,2010-11-19,Heroes
197,0.299,0.55,226766,0.51,0bD7MJ0ypZlZ15UsQToYnN,0.0,7,0.248,-5.931,1,0.0259,80.946,4,0.457,JLS,227280,48,2010,2010-11-19,Love You More
198,0.0524,0.768,235853,0.738,3YJlTDtUXu1sGh8lunblkG,3.01e-05,11,0.0561,-3.017,0,0.0406,125.928,4,0.685,Rihanna,235853,9,2010,2010-09-10,Only Girl (In The World)
199,3.61e-05,0.621,202827,0.864,2UKWiHzOTYplGmoGlm4cl5,3.59e-06,0,0.165,-5.717,0,0.0403,150.054,4,0.811,Cheryl,202826,41,2010,2010-01-01,Promise This
200,0.134,0.696,222733,0.875,6zKMARmU2Ue50cucKnIUR6,0.0,0,0.159,-3.682,1,0.0649,127.39,4,0.772,CeeLo Green,222733,59,2010,2010-11-09,Forget You
201,0.0526,0.619,207600,0.971,2chyJjEMYj397jz1QLEGO7,0.0,7,0.196,-3.045,1,0.13,122.552,5,0.295,Tinie Tempah,207600,53,2010,2010-05-31,Written in the Stars (feat. Eric Turner)
202,0.0151,0.637,220733,0.843,7BqBn9nzAq8spo5e7cZ0dJ,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,0.434,Bruno Mars,220733,80,2010,2010-10-05,Just the Way You Are
203,0.144,0.505,213160,0.949,5Fx8IelcJtmYwmrPgl03mA,0.0,6,0.661,-1.951,0,0.308,95.566,4,0.605,Alexandra Burke,213160,32,2010,2010-09-03,Start Without You
204,0.396,0.672,210093,0.731,5BgdipC6RsYv3d1yMey6Vf,8.51e-05,10,0.394,-5.994,1,0.0275,89.916,4,0.884,Olly Murs,210093,27,2010,2010-08-27,Please Don't Let Me Go
205,0.0045,0.755,203964,0.8,0kST1BXkSUTaNauJrXimM6,0.0,4,0.0327,-3.206,1,0.0859,119.983,4,0.801,Taio Cruz,203964,40,2010,2010-01-01,Dynamite
206,0.00299,0.666,237207,0.853,6j2to3c3hhBiD2jYONbU6Z,2.08e-06,3,0.37,-4.93,1,0.192,124.92,4,0.591,Roll Deep,237206,34,2010,2010-01-01,Green Light
207,0.0283,0.616,234560,0.869,6ebkx7Q5tTxrCxKq4GYj0Y,0.0,0,0.064,-3.911,1,0.0327,127.966,4,0.473,Flo Rida,234560,70,2010,2010-11-24,Club Can't Handle Me (feat. David Guetta)
208,0.197,0.706,251573,0.76,6coYb1caxAI3xw5Gi8ax1w,1.93e-06,5,0.284,-6.839,0,0.142,127.976,4,0.542,Ne-Yo,251573,3,2010,2010-01-01,Beautiful Monster
209,0.34,0.687,205200,0.619,30R45HO2rhR8YgFbe0fKBc,0.0,8,0.0723,-4.876,0,0.0567,134.035,4,0.753,The Wanted,205200,52,2010,2010-01-01,All Time Low
210,0.0283,0.866,269800,0.692,460IQXPBqCTiPRMzH4bgsy,0.277,3,0.0977,-4.855,0,0.0493,125.003,4,0.494,Yolanda Be Cool & DCUP,269800,51,2010,2010-02-27,We No Speak Americano (Original Mix)
211,0.11,0.66,180480,0.867,1QnvpPFP4Q3FHbDchqWiWy,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,B.o.B,180480,69,2010,2010-04-27,Airplanes (feat. Hayley Williams)
212,0.0206,0.623,222347,0.785,1mGoy7Gp6uGHen73sXTiN3,0.0,8,0.122,-4.349,1,0.037,143.965,4,0.735,JLS,222346,52,2013,2013-11-18,The Club Is Alive
213,0.00446,0.791,234653,0.754,6tS3XVuOyu10897O3ae7bi,0.0,0,0.163,-3.729,1,0.0569,125.014,4,0.425,Katy Perry,234653,71,2012,2012-03-12,California Gurls
214,0.0224,0.587,202560,0.914,7eKZAIfTm7gAPULBw0UP6o,0.0,1,0.87,-3.782,0,0.107,98.025,4,0.621,Shout for England,202560,34,2010,2010-06-09,Shout
215,0.149,0.62,187427,0.87,5XA1GxaSpkUDULweScK0Rf,0.0,10,0.0705,-6.52,0,0.0868,130.079,4,0.513,David Guetta,187426,63,2010,2010-11-22,Gettin' Over You (feat. Fergie & LMFAO)
216,0.0362,0.652,238667,0.962,4yndEDcAE7OEnSpHnwfEDz,6.58e-06,11,0.745,-1.771,0,0.0511,128.318,4,0.932,Dizzee Rascal,238666,0,2009,2009-01-01,Dirtee Disco
217,0.386,0.688,268320,0.853,4X5xWMINgGA6l0GoyYkMcr,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,B.o.B,268320,60,2010,2010-04-27,Nothin' On You (feat. Bruno Mars)
218,0.023,0.65,224651,0.85,6MmcXmpXBeqY640DLNHPKW,0.0,8,0.157,-3.84,1,0.26,124.983,4,0.566,Roll Deep,224651,56,2010,2010-01-01,Good Times - Radio Edit
219,0.00508,0.697,190667,0.917,0NkiBDW2mtvDa16qYiBZJV,3.32e-06,2,0.0676,-4.219,1,0.0574,121.956,4,0.59,Diana Vickers,190666,39,2010,2010-05-03,Once
220,0.166,0.782,269733,0.738,76fPgZgFqMJql3vOShaidz,8.34e-06,4,0.349,-5.857,0,0.0343,129.99,4,0.311,Usher,269733,19,2010,2010-03-12,OMG
221,0.000413,0.461,210680,0.915,4urgbN6tlGse0nFnEqOcZW,0.0,0,0.415,-3.581,1,0.0455,176.7,4,0.526,Scouting For Girls,210680,59,2010,2010-08-23,This Ain't a Love Song
222,0.00587,0.825,220627,0.832,6nCDnzErqalOaIY3EJM8NK,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,0.713,Lady Gaga,220626,58,2009,2009-01-01,Telephone
223,0.0313,0.747,268000,0.892,4pGv2AFdSV6N2VwAaVciW0,0.0,1,0.135,-3.272,1,0.21,91.007,4,0.524,Tinie Tempah,268000,50,2010,2010-02-26,Pass Out
224,0.0266,0.762,199027,0.748,6St9lR6dhV2tpCNVz7qfrS,0.0,0,0.348,-4.15,0,0.033,110.009,4,0.851,Jason Derulo,199026,72,2010,2010-02-26,In My Head
225,0.489,0.25,323853,0.367,7fw7xzh8bw4euzo7ccnFn2,0.000819,2,0.328,-8.792,1,0.0289,188.142,3,0.181,Helping Haiti,323853,28,2010,2010-02-07,Everybody Hurts
226,0.0274,0.513,228347,0.661,1mr3616BzLdhXfJmLmRsO8,0.0,3,0.118,-6.8,1,0.0439,180.118,4,0.461,Owl City,228346,26,2009,2009-01-01,Fireflies
227,0.173,0.706,182307,0.751,5vlEg2fT4cFWAqU5QptIpQ,0.0,9,0.168,-6.323,1,0.0708,91.031,4,0.195,Iyaz,182306,74,2009,2009-08-11,Replay
228,0.611,0.35,216387,0.547,7J6hgf9j9VQDj3cdnRW8Ov,0.0,10,0.169,-5.399,1,0.0306,79.427,4,0.322,Joe McElderry,216386,42,2010,2010-10-22,The Climb
229,0.0185,0.457,313667,0.779,3FUS56gKr9mVBmzvlnodlh,2.04e-06,7,0.0247,-6.323,1,0.257,86.573,4,0.734,Rage Against The Machine,313666,58,1992,1992-10-30,Killing In the Name
230,0.00314,0.696,294573,0.921,1CZOrmHUUjeDP7N2B4Ba6S,5.24e-05,0,0.0842,-3.755,1,0.0363,119.001,4,0.714,Lady Gaga,294573,77,2009,2009-01-01,Bad Romance
231,0.00799,0.363,270907,0.941,36cujh2MrrfndKnFJrMErW,0.0,7,0.134,-4.019,1,0.1,128.016,4,0.555,Peter Kay's Animated All Star Band,270906,24,2009,2009-11-21,The Official BBC Children In Need Medley
232,0.517,0.402,249053,0.541,2F8PtXLzVEXA5c7xzINCAD,0.0,11,0.121,-5.453,1,0.0302,60.745,4,0.147,X Factor Finalists 2009,249053,27,2009,2009-11-15,You Are Not Alone
233,0.00474,0.798,284373,0.629,3F9ByoUqu31xU0I3G5xfVg,2.17e-05,11,0.324,-6.857,0,0.0735,130.0,4,0.4,The Black Eyed Peas,284373,67,2009,2009-01-01,Meet Me Halfway
234,0.0638,0.716,195093,0.745,2OsqzlVFiUGbbYwIPTKTSW,0.0,5,0.364,-6.984,0,0.0328,139.978,4,0.695,JLS,195093,62,2009,2009-11-06,Everybody in Love
235,0.013,0.739,223253,0.741,33IQnmtJYjCcrvUUMQgi80,0.0,7,0.0679,-5.873,1,0.0912,122.988,4,0.727,Cheryl,223253,64,2009,2009-01-01,Fight For This Love
236,0.0114,0.67,206973,0.861,3yCKEcVz0lXwumdVPhpbct,0.0,1,0.336,-3.777,1,0.0534,140.027,4,0.641,Alexandra Burke,206973,41,2009,2009-10-09,Bad Boys
237,0.00242,0.71,218387,0.891,7d89bMuPJbvezF0gaCKg72,0.0,9,0.405,-3.278,1,0.079,125.004,4,0.636,Chip,218386,28,2009,2009-10-02,Oopsy Daisy
238,0.0303,0.608,203493,0.933,2zFq7y4RTlPOfXwXqoVsxe,0.0,3,0.0506,-4.218,1,0.0312,122.009,4,0.59,Taio Cruz,203493,33,2009,2009-01-01,Break Your Heart
239,0.0289,0.684,184427,0.886,3q5Dk9N7z3lTIiqlIGpSWj,0.0,11,0.121,-2.161,1,0.0697,130.008,4,0.868,Pixie Lott,184426,0,2009,2009-01-01,Boys And Girls
240,0.0591,0.561,220627,0.914,67aUvruprEAU80e4JAlmLJ,0.0,9,0.0447,-1.921,0,0.0486,117.972,4,0.871,Dizzee Rascal,220626,0,2009,2009-01-01,Holiday
241,0.287,0.63,267169,0.925,40iDB6ut0ofvKFUz3NmSik,0.0,1,0.262,-1.803,1,0.302,86.744,4,0.454,JAY Z,268013,0,2010,2010-01-01,Run This Town
242,0.0816,0.809,194347,0.562,6cckkNz643s6DcIBdEuPDd,0.000418,11,0.105,-7.694,0,0.0534,130.003,4,0.798,David Guetta,194346,44,2009,2009-08-13,Sexy Chick - feat. Akon
243,0.0455,0.369,210773,0.871,4WM19kh20r1JvfN2Pwl7XL,0.0,0,0.52,-3.714,1,0.19,77.882,4,0.377,Tinchy Stryder,210773,46,2009,2009-01-01,Never Leave You - Single Version
244,0.0792,0.74,289187,0.751,1u0aIMrEBvFkRtgcg264gW,0.0,0,0.392,-6.324,1,0.0275,127.956,4,0.634,The Black Eyed Peas,289186,14,2010,2010-01-01,I Gotta Feeling
245,0.0222,0.884,199160,0.918,1pAAPoExFWoQWNENkhenwS,0.0,11,0.068,-5.937,1,0.0697,120.018,4,0.968,JLS,199160,60,2009,2009-11-06,Beat Again - Radio Edit
246,0.0167,0.762,207200,0.702,0jDWRUbxSn8zQlwFbeLHwo,0.0,0,0.314,-5.87,1,0.0432,127.029,4,0.898,Cascada,207200,62,2009,2009-01-01,Evacuate The Dancefloor
247,0.000441,0.674,205733,0.882,3pU3mRumn5rWii1rKNu1eV,6.47e-05,3,0.068,-2.771,0,0.0477,123.016,4,0.682,La Roux,205733,12,2009,2009-01-01,Bulletproof
248,0.0157,0.674,191000,0.862,1hRFVIy9As8OVRk8B7CrD5,0.000427,11,0.169,-4.614,1,0.0253,129.965,4,0.5,David Guetta,191000,68,2010,2010-11-22,When Love Takes Over (feat. Kelly Rowland)
249,0.134,0.708,198640,0.901,0QFb9H22cwxDaMI8C6Vy1s,0.0,3,0.265,-3.954,0,0.0574,119.99,4,0.585,Pixie Lott,198640,0,2009,2009-01-01,"Mama Do (Uh Oh, Uh Oh)"
250,0.00673,0.616,177573,0.981,4X3DTWKa5uAqcUPlVQBgcC,0.0,11,0.279,-3.3,0,0.256,126.113,4,0.724,Dizzee Rascal,177573,9,2009,2009-01-01,Bonkers
251,0.13,0.867,251440,0.857,3oDFtOhcN08qeDPAK6MEQG,0.00171,9,0.13,-5.892,1,0.0663,130.048,4,0.402,The Black Eyed Peas,251440,68,2009,2009-01-01,Boom Boom Pow
252,0.0105,0.581,212773,0.824,3uRIGDDdT4tztwsOSLmjZg,0.0,0,0.483,-3.912,0,0.0377,114.912,4,0.747,Tinchy Stryder,212773,60,2009,2009-01-01,Number 1
253,0.0045,0.595,210973,0.693,2yOuGDHSfMia4niyT8zTMh,0.132,7,0.333,-6.6,1,0.0327,130.982,4,0.413,Calvin Harris,210973,48,2009,2009-08-14,I'm Not Alone - Radio Edit
254,0.124,0.849,237400,0.826,6w1hZMlo2SVuq29liebhb8,2.28e-06,4,0.0869,-4.609,1,0.0752,119.002,4,0.753,Lady Gaga,237400,7,2008,2008-09-26,Poker Face
255,0.0518,0.453,202680,0.975,0wruS6JEQCGeYrvsCIdG0Z,1.57e-06,7,0.223,-3.074,1,0.291,129.174,4,0.155,Flo Rida,202680,60,2009,2009-02-09,Right Round - feat. Ke$ha
256,0.0014,0.526,211493,0.882,4Dm32oO01YpIubCHaAtKkN,0.0,9,0.144,-4.006,1,0.0509,144.982,4,0.424,Kelly Clarkson,211162,63,2009,2009-03-06,My Life Would Suck Without You
257,0.375,0.65,209400,0.835,3Uj1jEITnV9wQPIaXqQIPF,7.42e-05,10,0.0965,-6.958,1,0.0389,133.984,4,0.539,Lily Allen,209400,32,2009,2009-01-23,The Fear
258,0.0242,0.826,242627,0.715,20Hgxa2WX0Q5KlZAR5sFCO,2.74e-05,1,0.189,-4.95,0,0.0309,118.984,4,0.735,Lady Gaga,242626,29,2008,2008-01-01,Just Dance
259,0.653,0.414,217827,0.425,5IaR621NoOM6i5KTcuNRHM,0.0,2,0.195,-6.211,0,0.025,91.284,3,0.0943,Alexandra Burke,217826,62,2009,2009-01-01,Hallelujah
260,0.43,0.302,314720,0.461,4hrAKlxfblnG7llBEEX7TR,5.61e-06,5,0.122,-6.166,0,0.0292,142.434,4,0.0932,Leona Lewis,314537,64,2007,2007-01-01,Run
261,0.0647,0.458,239320,0.703,3LF54Y7TxU5vy3YKAIfiQ4,3.13e-06,1,0.102,-6.22,1,0.0362,110.017,4,0.17,Take That,239320,64,2008,2008-01-01,Greatest Day
262,0.107,0.632,249147,0.518,26NX1wPt1TRCH536yocd6i,0.0,6,0.354,-6.126,1,0.0313,90.007,4,0.427,Beyoncé,249146,70,2008,2008-11-14,If I Were a Boy
