,Unnamed: 0,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
113,113,0.217,0.6779999999999999,258080,0.489,1AIQirO5zLXARaij9ehOXS,0.0008849999999999999,0,0.0676,-12.055,1,0.237,103.04700000000001,4,0.336,Shawn Harris,258079,21,2016,2016-02-26,Fifth of Henny
114,114,2.02e-05,0.51,259053,0.8859999999999999,7eH7fBrNReI6AJWrzkOocU,0.55,2,0.0408,-6.529,1,0.0353,144.966,4,0.43700000000000006,Bullet,259053,8,2008,2008-09-05,Wheels Keep On Turning
115,115,0.276,0.569,196000,0.312,6DwGBoypwmdmK11CfU5oiq,0.000161,7,0.318,-14.311,1,0.0971,111.572,4,0.58,Aden Johnson,196000,0,2018,2018-03-21,Leash
116,116,0.69,0.662,34160,0.153,39mnC4FGLhHBpUTN1q4NB9,0.0,5,0.3,-19.386,1,0.9490000000000001,151.533,5,0.58,Sherlock Holmes,34160,0,2018,2018-05-03,The Adventure of the Engineer's Thumb - Part 89
117,117,0.0049,0.59,261031,0.893,5DzKDW9boR153DVglSbjab,0.848,8,0.37799999999999995,-5.811,1,0.0375,97.01899999999999,4,0.64,Travelling Day,261030,8,2019,2019-01-15,Random Life
118,118,0.000597,0.737,226348,0.625,58jzlQtB1hb7rVH9L7nSuj,0.92,2,0.0961,-15.948,1,0.0987,90.559,4,0.42200000000000004,DJ Food,226348,32,2010,2010-04-05,Living Beats
119,119,0.991,0.397,68000,0.0247,1LoY3EY5twW9EGKvMWzSw1,0.9309999999999999,3,0.16,-27.371,1,0.0562,162.126,4,0.0308,Ambient Forest,68000,0,2017,2017-05-26,Buddhist Beat
120,120,0.753,0.894,426528,0.265,4GEEg1oJq7jhKnCf6n0FJN,0.0231,2,0.0939,-13.118,1,0.0796,113.01899999999999,4,0.955,Gerry Conlon,426528,7,2015,2015-06-04,Hornpipe: Meán Grád (Ard Grád / Intermediate / Open) [113]
121,121,0.0016899999999999999,0.509,346373,0.9309999999999999,6xNRakqYEu2cn8NZ3rpxHo,0.0038299999999999996,9,0.142,-7.835,0,0.0592,135.97899999999998,4,0.379,Ports Of Aidia,346373,0,2009,2009-01-01,The Sky: Antarctica
122,122,0.00125,0.287,449280,0.987,7ztp6OvLGvtk8FJHvjiIFn,0.00475,7,0.812,-4.985,1,0.0931,109.054,3,0.754,Miss Djax,449280,0,1995,1995-01-01,Atom Ant
123,123,8.97e-05,0.457,192914,0.98,0rdbZHmwG2eRWn4reWeEvm,0.0488,9,0.349,-3.141,0,0.127,140.024,4,0.342,Serious Black,192913,15,2015,2015-01-16,I Seek No Other Life
124,124,0.42700000000000005,0.755,228000,0.6990000000000001,3j1e3n8CFrvAvVxHmhmtJy,0.0,9,0.19399999999999998,-7.242999999999999,0,0.424,119.90299999999999,4,0.19,PARV€NU,228000,1,2018,2018-07-30,PS(Per i miei)
125,125,0.20600000000000002,0.38799999999999996,62787,0.977,3dBzJkWBv8Hj1DuCedSDhx,0.9590000000000001,1,0.925,-33.028,1,0.0494,61.441,4,1e-05,Background Noise Lab,62786,15,2017,2017-12-15,"Raindrops Sounds, Pt. 33"
126,126,0.157,0.7040000000000001,279240,0.532,6mK7U7DF9q5veYpl4sZ92z,1.33e-06,2,0.165,-13.582,1,0.0813,120.87700000000001,4,0.741,Bill Pere,279240,0,1996,1996-01-01,TheSaurus
127,127,0.995,0.461,167577,0.0353,6P4zTpVz52b3SdvdjGUu4W,0.915,5,0.10800000000000001,-26.96,1,0.0694,97.245,3,0.26899999999999996,Benny Martin,167576,27,2017,2017-02-09,"God Help the Outcasts (From ""The Hunchback of Notre Dame"")"
128,128,0.179,0.589,195067,0.73,5iqya4JBjjQTzKXoyvEQhh,0.0,5,0.302,-6.901,0,0.299,163.94799999999998,4,0.612,Don Chief,195066,2,2014,2014-01-13,Real G's
129,129,0.0368,0.645,277479,0.662,5lTDgzTrPFPhTdI0TBfcM4,0.00168,10,0.20800000000000002,-8.037,1,0.0393,133.96200000000002,4,0.364,Hate Dept.,277479,1,2014,2014-06-10,Biggest Fan
130,130,0.25,0.667,171363,0.715,34hJuWteGbRjuyogOI7WTU,0.00011899999999999999,9,0.111,-7.04,1,0.0269,129.01,4,0.9309999999999999,Robert Farrell,171363,0,2011,2011-08-01,Stronghold of Love
131,131,0.00172,0.644,247680,0.976,6hytPJ9n3wrtiL7R71OlDD,0.836,7,0.67,-5.746,0,0.0502,124.988,4,0.0661,Chris Montana,247680,0,2016,2016-09-23,Motherfcuk - Leandro Da Silva Remix
132,132,0.0082,0.755,188667,0.925,7pqN60Zv2kCjQnqsg2RRzX,0.569,1,0.105,-4.088,0,0.11800000000000001,125.06299999999999,4,0.919,The Pinker Tones,188666,1,2005,2005-10-30,In Pea We Nuts
133,133,0.00825,0.368,151227,0.92,5EQe8hPfAteKB32l1QPjfh,0.00011,10,0.138,-3.253,1,0.0509,78.113,4,0.603,falante,151226,0,2017,2017-01-01,Sim
134,134,0.24,0.85,278227,0.8079999999999999,0Nva7w5Q4zBcfKT0k4FiFX,0.0,10,0.0602,-3.842,1,0.105,134.904,4,0.7070000000000001,Les Youles,278226,22,2002,2002-01-01,Tout petit
135,135,0.39299999999999996,0.29100000000000004,249693,0.65,5Nvhg91KTYPs8fiZwX9iIP,0.0,0,0.0621,-6.825,1,0.031,174.995,4,0.6459999999999999,Graham Bond,249693,0,2015,2015-05-15,My Archangel Mikael - Remastered
136,136,0.929,0.607,155573,0.239,4Cfpu5nimJTXBH3OuaJxlu,0.00016,7,0.105,-11.405,1,0.0479,157.67,3,0.373,Nicola Gordon,155573,0,2012,2012-12-06,Sooner or Later
137,137,0.433,0.784,148513,0.29100000000000004,3pLMe8gY8P7JPnyVD8YzzD,0.0,4,0.149,-11.460999999999999,1,0.473,79.942,4,0.27899999999999997,Almighty KDP,148513,0,2019,2019-02-23,Illustrations
138,138,1.13e-05,0.402,316468,0.82,1Qfdv5gFyzD1mwYzHbyHss,0.40399999999999997,5,0.721,-4.766,0,0.0504,69.915,4,0.0399,Cookie Monsta,316468,20,2012,2012-04-02,Riot!
139,139,0.627,0.556,125953,0.529,7LFlS5yEL164cJOAxyYLvT,0.0,7,0.436,-17.557000000000002,0,0.938,65.656,4,0.27899999999999997,Johann Eisenmann,125953,0,2002,2002-01-01,Kapitel 90 - Heilige und Sünder
140,140,0.992,0.508,417724,0.36200000000000004,662s83IUWd6rUxRHCvqrUN,0.851,4,0.107,-12.529000000000002,0,0.0284,120.944,4,0.0571,Dan Caine,417724,0,2015,2015-03-24,Lucidly
141,141,0.8690000000000001,0.478,321760,0.44799999999999995,4El5RxmMNbuU9m04D68ZDY,0.746,7,0.115,-9.637,1,0.0359,130.128,4,0.609,Michael Henson,321760,0,2004,2004-01-01,Vagabond
142,142,0.41700000000000004,0.45299999999999996,342005,0.7759999999999999,6C2LYwXjvb00cf8vTQ4ISM,0.275,7,0.0849,-8.504,0,0.136,119.985,4,0.245,Sean Tyas,342005,1,2009,2009-12-07,Melbourne (Proyal Bright Remix)
143,143,0.00351,0.711,339853,0.818,7kd8pYM0zQiau5cJPz3LLF,0.0007059999999999999,0,0.0581,-13.609000000000002,1,0.0473,117.117,4,0.9620000000000001,Extortion feat. Dihan Brooks,339853,0,2008,2008-06-30,How Do You See Me Now (Joey's Young Soul Rebel Mix)
144,144,0.853,0.287,110751,0.865,4xMm0rW3YCKC3MFof2KeKZ,0.9009999999999999,0,0.9790000000000001,-20.953000000000003,0,0.38799999999999996,80.355,4,0.0162,Julien Gauthier,110751,0,2017,2017-09-21,Macaroni Penguins and Albatrosses in Sourcils Noirs - Manchots macaronis et albatros à Sourcils Noirs
145,145,0.33899999999999997,0.633,260000,0.433,4R2vYParO4K7u3oOCbUdR3,3.72e-05,11,0.19699999999999998,-11.995,0,0.0414,99.985,4,0.251,PatricKxxLee,260000,14,2018,2018-11-30,Idle Mind
146,146,0.0399,0.804,145972,0.652,6Okn5v0N5iFZ3aIwHryQDe,2.4299999999999998e-05,6,0.0536,-7.683,0,0.128,125.023,4,0.684,Bettie's Cum,145972,0,2018,2018-05-17,Bettie's Cum
147,147,0.45799999999999996,0.628,130916,0.331,5fvy05j7UZIol2ROf27rfk,0.9520000000000001,10,0.111,-10.02,0,0.0506,180.019,4,0.41600000000000004,Www,130916,0,2017,2017-04-05,Panoramic Window
148,148,0.8340000000000001,0.799,211871,0.48200000000000004,3DIaR9km9e8btvMfLdaqmz,0.000663,4,0.10800000000000001,-13.21,1,0.0604,120.01700000000001,4,0.41600000000000004,Henry True,211871,2,2018,2018-10-30,Toxic
149,149,0.00133,0.76,407371,0.866,1DYvVklqizuktitkvAWGUM,0.903,8,0.0731,-9.567,1,0.0484,119.001,4,0.271,Tuxedo,407370,0,2017,2017-03-20,Amplitude
150,150,0.0327,0.638,384000,0.742,0O02Q2fP8LC0W6L2fpuZQk,0.696,5,0.133,-13.879000000000001,1,0.0439,120.008,4,0.252,Abel Moreno,384000,0,2016,2016-08-14,Gale - Original Mix
151,151,0.153,0.575,172293,0.47200000000000003,5kYZXhW8yYidZTkhZGSLAl,0.467,1,0.106,-11.144,1,0.0686,179.968,4,0.665,Charlotte,172293,15,2019,2019-03-22,Je plane
152,152,0.532,0.37,324520,0.301,0Auy6soHGCP4i9AfBluSXP,0.000281,10,0.0853,-11.252,1,0.0484,119.742,3,0.185,Disastronaut,324520,0,2016,2016-10-05,Teltow Plateau
153,153,0.0040100000000000005,0.669,490000,0.977,5mgQmPv568vk8XXwXamXba,0.821,11,0.135,-7.768,0,0.0644,148.012,4,0.0644,Cycle Sphere,490000,0,2004,2004-12-15,Bow Wow
154,154,0.321,0.64,164119,0.39899999999999997,4xIz17nz4rrplorzIfKJYn,0.0,4,0.369,-11.964,1,0.0325,82.51899999999999,4,0.551,Graham BLVD,164118,0,2012,2012-05-01,"Rednecks, White Socks And Blue Ribbon Beer"
155,155,0.893,0.0662,323573,0.213,2uh9QBfIhlOlJ2UwPainer,0.705,9,0.713,-17.61,1,0.0513,71.631,5,0.0393,Giacomo Puccini,323573,36,2016,2016-09-30,Manon Lescaut: Intermezzo - Live
156,156,0.0861,0.542,144560,0.7040000000000001,5gKWAbIV9ympIPWiW0zfJb,0.0,7,0.073,-14.946,1,0.0738,107.399,4,0.813,The Klingonz,144560,2,1992,1992-01-01,Nympho Slag
157,157,0.601,0.618,139100,0.46799999999999997,6VChGpEOBKJZXh2pbMrpe3,0.0,6,0.32,-10.357999999999999,1,0.9359999999999999,76.222,5,0.489,France Arnaud,139100,0,2011,2011-04-08,Kapitel 4 - Französisch lernen Audio - Die Bretagne und ihre Legenden
158,158,0.721,0.691,39864,0.267,4h3Bg5795oboowIari97z8,0.0,10,0.14,-17.006,1,0.758,96.94200000000001,3,0.897,Audio Media Digital Hörbücher,39863,7,2018,2018-09-10,Kapitel 1: Der Graf von Monte Christo - Teil 9
159,159,0.16,0.42200000000000004,193333,0.5329999999999999,19NKtErt7xqWKkDP7jy8T2,0.0,7,0.0583,-10.095,1,0.0332,151.202,4,0.722,The Band,193333,40,1969,1969-09-22,When You Awake - Remastered
160,160,0.179,0.792,226227,0.521,4GYvLp0hnzgRbzhgImNtRq,0.0222,8,0.298,-10.408,1,0.154,143.372,4,0.9129999999999999,Rupie Edwards,226226,23,2018,2018-05-25,Ire Feelings (Skanga)
161,161,0.958,0.225,197237,0.00565,0ruUqqmrZdbZc6HaeQgqOV,0.8909999999999999,0,0.10099999999999999,-25.128,1,0.0346,75.266,3,0.0351,Musique de piano de sommeil,197236,1,2016,2016-01-12,Sons relaxants
162,162,0.897,0.532,188573,0.52,72sLyWt3BGKu890Cy8D4Vj,0.0987,8,0.0816,-11.948,1,0.1,86.87100000000001,4,0.809,Gene Krupa & His Orchestra,188573,23,1987,1987-01-01,Drum Boogie
163,163,0.33799999999999997,0.563,335625,0.541,49UDFlXA5ntC2yqFj6t2W2,0.42700000000000005,1,0.068,-9.226,0,0.182,203.812,3,0.161,Niles Philips,335624,1,2018,2018-12-07,Whiskey Wool and Fireplaces
164,164,0.0779,0.833,373868,0.8270000000000001,1rP5TZQkABpJpt6f6tjP7P,0.539,0,0.0681,-7.727,0,0.0582,127.965,4,0.513,Magnifik,373868,0,2011,2011-06-15,Behaving Badly - Diamond Lights Remix
165,165,0.995,0.237,236095,0.147,2E1D75n6XfTYaBvQ3qorb7,0.887,3,0.218,-17.551,0,0.0439,62.777,5,0.0392,The Mitchell-Ruff Duo,236094,0,2018,2018-02-01,Upper-Manhattan Medical Group
166,166,0.887,0.47100000000000003,124027,0.243,5V054DxlOcP7iOXLWVhTH1,0.898,0,0.212,-18.47,1,0.0329,84.444,4,0.17300000000000001,101 Strings Orchestra,124026,0,2012,2012-12-01,Aloha Oe
167,167,0.715,0.242,91000,0.605,26ldM7o1Fioj0vb6eVPhRF,0.415,0,0.546,-25.759,1,0.0601,79.836,3,0.0204,Nature Noise,91000,0,2018,2018-11-16,Simulating Outdoors
168,168,0.0014199999999999998,0.614,278598,0.861,3Y60fMGwL8tdLmRsl54Ygd,0.846,9,0.109,-9.696,0,0.0362,114.98,4,0.0788,Betamaxx,278597,16,2015,2015-03-12,Electric Cruise
169,169,0.225,0.633,192667,0.495,3tXLcUe8ImkGmzclBHXz4w,0.0,10,0.584,-14.272,1,0.462,81.404,4,0.866,Pimp T.,192666,0,2009,2009-03-01,My City {Adel 2 Valdosta} (feat. Lil Jojo)
170,170,0.8140000000000001,0.474,184133,0.23600000000000002,2INPBNxzKfz6utxNiHewnI,2.9299999999999997e-05,3,0.17,-13.808,1,0.0404,79.469,4,0.46399999999999997,Joseph Bodin de Boismortier,184133,1,1996,1996-12-31,"Don Quichotte chez la Duchesse, Op. 97: Act III: Air de la Japonaise (Japanese Woman's Air)"
171,171,0.9209999999999999,0.475,117768,0.256,0hVG5v4omxVRd3HYYtSOHA,1.3699999999999998e-05,4,0.698,-15.944,0,0.467,90.78,4,0.682,Mary Lynn Lightfoot,117768,0,2014,2014-07-01,Gaudeamus Hodie (Live)
172,172,0.139,0.768,193744,0.591,32KQmLcMU47NEvksI062Ix,0.0,5,0.214,-7.992999999999999,0,0.243,139.91899999999998,4,0.5429999999999999,Roc & Yella,193743,0,2015,2015-11-20,Wide Open
173,173,0.897,0.156,233667,0.106,698FOdu2MP04LOoNsBXEV7,0.3,2,0.11699999999999999,-20.43,1,0.0495,84.62700000000001,4,0.183,John Jenkins,233666,3,2008,2008-09-15,"Jenkins, John: Divisions for 2 Bass Viols in D Major"
174,174,1.04e-06,0.0637,202895,0.551,7HLiYnaGDeSPtVt9x9DAV6,8.31e-05,1,0.86,-17.593,1,0.0652,52.716,3,0.38,Nature Sounds XLE Library,202895,0,2017,2017-01-05,Rain Sound: Repetitive Rain
175,175,0.000381,0.19899999999999998,212500,0.917,4drNAtI6rPoZSQ0c8CM8gn,0.943,4,0.121,-14.568,0,0.21,84.31,4,0.0376,Abatuar,212500,0,2015,2015-11-23,"Contagio en regiones nativas bajo la exposición de sangre, saliva, vómito, heces y orina de humanos y animales"
176,176,0.18100000000000002,0.483,341280,0.927,4PokdMxBjzOUxwLyYab3TP,0.00024300000000000002,9,0.078,-5.691,0,0.09,138.069,4,0.6579999999999999,Versengold,341280,30,2012,2012-12-05,Im Namen des Folkes
177,177,0.34299999999999997,0.561,130587,0.917,25IE8JhgFqEIXu7Fq5kMQE,0.0,0,0.389,-6.57,1,0.0352,147.82399999999998,4,0.968,Bobby Darin,130586,15,2016,2016-11-25,Splish Splash - Remastered
178,178,0.0145,0.777,311375,0.408,1uX2k5QzCEFeKvuN6o7HLA,0.8490000000000001,7,0.664,-11.154000000000002,1,0.141,139.87,4,0.342,Divkid,311375,0,2010,2010-09-02,Prawn Smacker ((Grubby Remix)) - (Grubby Remix)
179,179,0.389,0.63,214357,0.331,6xcFPlWuYUbPNfSCFjC2M6,0.0,11,0.272,-19.489,1,0.9590000000000001,83.01100000000001,4,0.588,Marko Kloos,214357,5,2016,2016-01-01,"Operation Mars - Alien Wars 4, Kapitel 176"
180,180,0.48200000000000004,0.183,198715,0.254,7KocAHLTPdMmXIcsKlSGpK,0.7829999999999999,7,0.514,-17.97,0,0.0399,95.193,4,0.0395,Justin R. Durban,198714,0,2008,2008-02-08,Banished
181,181,0.0029,0.601,312864,0.625,3S9Uv02hSwQSyP1l5Tw0BM,0.7559999999999999,4,0.12,-9.05,0,0.0412,155.015,4,0.16,Quantax,312863,0,2012,2012-07-16,Relapse
182,182,0.368,0.589,123900,0.273,2nDnLCwt0ucLxlGiCye7zS,0.0,10,0.106,-18.081,1,0.617,194.917,3,0.562,Rainer Krack,123900,0,2015,2015-05-18,Kapitel 18 - Reise Know-How Kauderwelsch AusspracheTrainer Bengali
183,183,0.000175,0.28600000000000003,294667,0.857,2geT1zZjXXB5wBAAwU61Td,0.182,6,0.135,-6.7829999999999995,0,0.0545,62.303999999999995,4,0.28800000000000003,Home Brewed,294666,0,2011,2011-12-31,Generation Devolution
184,184,0.000305,0.81,347318,0.8140000000000001,0rwiDyYxR87DuXiUKj83RA,0.6890000000000001,1,0.102,-8.834,1,0.0689,122.99799999999999,4,0.79,Kassier,347317,0,2018,2018-11-12,Peacock
185,185,0.574,0.696,176520,0.597,3hIYJeOF45lPQihNdJyKbj,0.0,5,0.126,-7.672999999999999,1,0.0603,113.325,4,0.5489999999999999,Tapio Rautavaara,176520,2,2008,2008-08-04,Pikku Tellervo - Lebe wohl du kleine Monika
186,186,0.575,0.648,209373,0.743,2sf6mLcknRZ9yHZ0fyIFiV,0.0,6,0.10300000000000001,-4.67,1,0.0671,82.946,4,0.904,Gappy Ranks,209373,19,2016,2016-04-29,Picture On The Wall
187,187,0.402,0.6679999999999999,380320,0.36200000000000004,0r3ae0kJ9lw4EmQIUs18bM,0.0,8,0.11199999999999999,-9.301,1,0.919,95.493,3,0.565,Tom Gardner,380320,0,2005,2005-01-01,Planning Your Wedding Date
188,188,0.214,0.695,215510,0.826,4Fe8zBvdZpOg8BAj6okfjQ,0.0,4,0.532,-5.422000000000001,1,0.0963,147.061,4,0.633,The Next Step,215510,21,2017,2017-05-26,Fist Pumps
189,189,0.8540000000000001,0.525,241944,0.36200000000000004,5KYIUrxEDvK0caKhSZOMzN,0.0,3,0.0573,-8.052999999999999,1,0.0633,86.006,4,0.599,Robbie Ellis,241943,1,2018,2018-04-02,Symphony No. 1 in Eb
190,190,0.8809999999999999,0.632,60667,0.0757,5gS4HDbapzMOe1jOJGyJ9R,0.0,0,0.33399999999999996,-34.551,1,0.5429999999999999,122.928,5,0.49200000000000005,Igor Stravinsky,60666,0,2016,2016-11-25,"Oedipus rex., Act II: La dispute des princes attire Jocasta (Le Speaker)"
191,191,0.747,0.6609999999999999,131363,0.282,11BdV4rbj2lhFi5Fv2hUSl,0.0,11,0.35100000000000003,-17.007,0,0.96,92.697,3,0.7,Jeff Gillman,131362,0,2011,2011-02-15,"How The Government Got in Your Backyard - Superweeds, Frankenfoods, Lawn Wars, and the (Nonpartisan) Truth About Environmental Politics, Chapter 86"
192,192,0.00297,0.789,187188,0.7240000000000001,481Gci8S3go6qZHfvscUFB,0.75,1,0.124,-8.61,1,0.0482,125.035,4,0.853,Keven Maroda,187187,0,2011,2011-03-22,Slaves To Raves (Ibiza Global Gathering Radio Mix) [feat. Munroe]
193,193,0.978,0.268,252694,0.0277,6R1FwbZ6tMhJZn8wGNuwdY,0.898,11,0.0975,-23.537,1,0.0368,71.919,3,0.0389,Jonah Meyers,252694,0,2018,2018-06-17,Consolations
194,194,0.546,0.363,222653,0.302,1FzPu8wuglwI9V4qhILubv,0.0,4,0.11,-8.291,1,0.0323,136.55200000000002,5,0.124,Christelle Riesle,222653,0,2017,2017-02-14,Ils Rêvent Encore
195,195,0.76,0.0,10321,0.72,75ZAx1i45k3I4siPQSZQUQ,0.155,0,0.337,-15.743,1,0.0,0.0,0,0.0,The Hollywood Edge Sound Effects Library,10321,0,2015,2015-05-05,Automatic Weapon Firing a Bursts in Echoey Canyon Version 1
196,196,0.975,0.49,93760,0.47,6p3pmmhiJ7yyuE5kaUDeLO,0.0,11,0.7,-18.186,1,0.868,84.65299999999999,4,0.6809999999999999,Don Adams,93760,0,1968,1968-08-02,PT Boat
197,197,0.0001,0.431,157693,0.9620000000000001,5GhW6CXYH8Lef6UUVJQfZu,4.05e-05,7,0.0534,-3.602,1,0.0594,102.46,4,0.41600000000000004,Nukkekoti,157693,2,2001,2001-01-01,Mitä tarvitaan
198,198,0.6709999999999999,0.758,166640,0.214,1wTEWo682oy9idZr85k7HE,0.0,9,0.353,-17.93,1,0.9470000000000001,79.21600000000001,3,0.49700000000000005,Kamadyah,166640,0,2009,2009-01-01,Self Love
199,199,0.99,0.465,389000,0.111,54LbAxxaViR4JkVFiTsDlY,0.545,3,0.0832,-20.461,1,0.0368,107.042,4,0.444,The Band Of The Royal Corps Of Signals,389000,7,2007,2007-09-15,"I. Roll out the Barrel, II. Lillie Marlene, III. We're Going to Hang Out the Washing on the Siegfried Line, IV. The White Cliffs of Dover"
200,200,0.68,0.622,115287,0.586,7uw7wJRqc07LGVg5hVapUI,0.0917,6,0.126,-13.94,1,0.0633,139.32299999999998,3,0.903,Falguni Pathak,115287,3,2012,2012-10-07,Madi Tara Mandiryama
201,201,0.685,0.297,269800,0.27699999999999997,6LuVtZLuqQz2OWukVG1wAN,0.000541,7,0.358,-10.974,1,0.0395,78.625,3,0.263,Mustafa Xalid,269799,0,2005,2005-11-17,Keçe Dine
202,202,0.648,0.718,43939,0.43700000000000006,0haUzOpkKLJZgmIJ2wPwVn,0.000185,1,0.11599999999999999,-10.004,1,0.581,113.544,1,0.705,Gregory Isaacs,43939,0,2014,2014-07-07,Selector Overdue - Shashamane Dubplate
203,203,0.0576,0.782,294160,0.6609999999999999,70Kru2o2e8PHTxDL5fVFeK,0.129,2,0.10300000000000001,-10.617,1,0.0323,104.971,3,0.6859999999999999,Moodorama,294160,1,2008,2008-12-30,Mind Traffic
204,204,0.00371,0.52,243513,0.987,1fTadZql3HAh9vmPbeJvOn,8.32e-05,9,0.758,-5.9639999999999995,1,0.0731,140.011,4,0.419,Beasts' n' Stars,243513,0,2018,2018-12-04,My Monsters - Oliviero Fluto Remix Edit
205,205,0.319,0.473,134973,0.614,2OktvIQm8E5aTXTmJ6UpGO,0.0,9,0.0723,-8.619,1,0.0313,137.778,4,0.883,Dusty Springfield,134973,0,2014,2014-03-27,Silver Threads And Golden Needles
206,206,0.8190000000000001,0.6859999999999999,163423,0.276,29VK6WtkmPQFrjvWbut4wl,0.609,9,0.139,-11.520999999999999,0,0.0489,110.07,4,0.243,Paul Edwards,163423,0,2015,2015-08-30,Misty Eyed Clouds
207,207,0.0113,0.593,268120,0.541,0C65ue5oBGvm3fQQFkicR0,0.575,8,0.0783,-10.199,1,0.0324,80.093,4,0.426,Greg Knight,268120,0,2015,2015-10-28,El Classico - Original Mix
208,208,1.7899999999999998e-05,0.619,440381,0.9279999999999999,1yI5wKBh2gnFvCqQDBRXmd,0.89,11,0.113,-4.815,0,0.0806,133.005,4,0.0389,Dario Sorano,440381,0,2018,2018-11-19,Pulse Width
209,209,0.996,0.38,281200,0.0924,7bRD04CEvxEJ6AsmQHliHa,0.847,11,0.0868,-27.484,0,0.0548,99.301,4,0.529,Domenico Scarlatti,281200,0,1990,1990-10-24,"Keyboard Sonata in B Minor, Kk. 87 (L. 33): Keyboard Sonata in B Minor, K.87/L.33/P.43"
210,210,0.701,0.314,214230,0.335,5Otu3mMFeetYqenyN4XZtK,0.935,0,0.121,-15.865,1,0.0325,100.15700000000001,4,0.0368,Musica Ambiental,214230,0,2017,2017-03-20,Llama Espiritual
211,211,0.16899999999999998,0.8109999999999999,235426,0.578,3hZG0pwgzgvkgUdv4ngnvt,1.42e-06,3,0.11800000000000001,-8.399,0,0.113,98.014,4,0.46299999999999997,XL,235426,3,2010,2010-12-03,Take 5 - Exit EE's Construction Remix
212,212,0.048,0.598,188883,0.764,20ZOkabN6SlOVKpLLkwbnh,1.74e-06,5,0.617,-7.218999999999999,0,0.0464,129.955,4,0.41100000000000003,Katja von Kassel,188882,0,2014,2014-12-05,Lili Marlene
213,213,0.239,0.665,190301,0.621,5t22aMwqzk7XbLf5k7pbE8,0.0,11,0.21100000000000002,-5.614,1,0.0422,89.991,4,0.6579999999999999,OMI,190301,36,2015,2015-10-16,Me 4 U
214,214,0.8170000000000001,0.221,3600216,0.503,5aHUUPqBQNhBDW1D8pzh7w,0.976,2,0.142,-11.213,0,0.0365,120.036,4,0.03,My Meditation Music,3600216,6,2018,2018-12-22,Gamma 38 -70 Hz: Water Piano Melody (Binaural Beats - Isochronic Tones) - 60 Min. Mix
215,215,0.716,0.73,264773,0.6629999999999999,5jHDNxrQY7vHtpETKFJoqa,0.583,2,0.11199999999999999,-8.445,0,0.0323,120.305,4,0.615,Anthony Appolito,264773,0,2000,2000-09-04,Empyrean of Might
216,216,0.162,0.8490000000000001,117293,0.5670000000000001,25DwNYMbthlu0m2qYGQX9Q,0.0,7,0.0447,-12.289000000000001,1,0.159,105.21,4,0.846,Jerome Alexander,117293,0,2006,2006-08-10,Hambone Praise Song
217,217,0.16699999999999998,0.336,121107,0.599,45Smwy04FGmWAc166lvsOT,0.835,9,0.0967,-9.271,0,0.0883,132.209,4,0.685,Rich Ristagno,121106,0,2013,2013-04-16,I'm the Poorest
218,218,0.0018899999999999998,0.594,277707,0.841,75Hyg4VPX2oSIa0DbEjpZj,0.314,7,0.309,-5.8629999999999995,0,0.0358,121.009,4,0.319,The Brother Foster,277706,11,2016,2016-08-08,Clock Teaser
219,219,0.716,0.588,210040,0.431,0cR6tZlRvpHaWE0R8UreaZ,4.24e-06,4,0.0834,-10.71,1,0.0312,109.91,4,0.659,Scott Wesley Brown,210040,12,1995,1995-01-01,House At Pooh Corner - I'm Not Religious Album Version
220,220,0.0954,0.8859999999999999,212114,0.441,0vc77R550MV8n1I8XPqfYL,0.0,9,0.201,-8.276,1,0.221,90.956,4,0.7090000000000001,Yanno,212114,0,2016,2016-11-04,Alcoholic - Prod. Eazeyflash
221,221,0.557,0.48200000000000004,181453,0.354,30nWORsjB3Tp3XiN0AfMMM,0.0,0,0.231,-18.197,1,0.0907,110.367,4,0.882,Trio Matamoros,181453,11,2014,2014-12-23,Nadie Se Salva de la Rumba
222,222,0.929,0.41200000000000003,241587,0.325,55zqzLSEn4r7boVOKYXs1I,0.792,2,0.115,-16.842,0,0.0389,129.856,4,0.44299999999999995,Michel Camilo,241586,0,2013,2013-10-11,Paprika
223,223,0.7,0.604,113333,0.833,0yzhMK99qPpnlKGtTcPc7i,0.0,2,0.76,-6.336,1,0.92,81.697,5,0.743,Teufelskicker,113333,21,2015,2015-09-25,058 - Heja Blau-Gelb! - Teil 19
224,224,0.8290000000000001,0.254,342000,0.722,5hoeaXNy7oImJn607RBKYb,0.0966,11,0.139,-7.902,1,0.0651,118.553,3,0.305,Veil Of Thorns,342000,0,2018,2018-06-03,The Snafu Principle
225,225,0.792,0.49,200620,0.441,2Jc8ag0G38UPAjbJSf0W3f,0.87,7,0.17,-16.711,1,0.0284,100.069,4,0.56,The Meagher Allianze,200620,0,2018,2018-10-27,Manly Beach
226,226,0.067,0.659,180000,0.898,627ixA19KVexGq8El5YZEQ,0.00822,7,0.377,-3.556,1,0.0571,132.05100000000002,4,0.764,Amanda Löfman,180000,0,2007,2007-01-01,Ei oo
227,227,0.9620000000000001,0.6970000000000001,66092,0.434,7DizFxYBtsPhgPElG9JRu1,0.0166,8,0.847,-20.934,0,0.737,104.02,4,0.58,Paul & Marcus,66091,0,2013,2013-07-26,What Happened to Craig? (Interlude)
