,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
123,0.697,0.401,197253,0.26,4LrXEpDa3hW5DLWQj30yZr,0.0,0,0.139,-9.831,1,0.0898,68.21,3,0.405,La Chicana,197253,10,2000,2000-01-01,Un Giro Extraño
124,0.69,0.335,251947,0.311,6U1G9VW6W8ql9cdtBM85Pz,2.35e-06,5,0.106,-13.968,1,0.0405,132.826,4,0.142,Higher Ground,251946,0,2013,2013-01-02,Borrowed Tomb
125,0.0626,0.7,266121,0.719,4vahPELpo63JJ0jJnfPfNw,0.0,11,0.115,-6.221,0,0.269,129.871,4,0.394,Kid Ink,266121,23,2014,2014-11-10,Fired Up (feat. Styles P)
126,0.978,0.358,169880,0.166,6zzRdq41ggRzEiZ4gVV0rv,0.943,0,0.104,-18.439,1,0.0511,111.676,4,0.109,Kurt Reiman,169880,1,2018,2018-09-23,Evening Snowfall
127,0.694,0.228,154044,0.411,2fmr91Z1yGu9syy5Hl7Qw0,0.979,4,0.21,-14.962,1,0.0366,113.623,4,0.0391,Vesky,154044,10,2018,2018-01-07,Ethereal
128,0.846,0.18,474467,0.249,6lvenpPouytUJ6Yygtyb2D,0.798,3,0.0742,-16.591,1,0.038,84.329,4,0.0394,John Adams,474466,45,2005,2005-11-01,Grand Pianola Music: On the Great Divide
129,0.6,0.163,551725,0.0971,445VrdqlbiwAVPYXBv6TBi,0.909,5,0.0998,-27.767,1,0.0416,129.468,4,0.0332,Lustmord,551724,8,2008,2008-06-01,Of Eons
130,0.108,0.932,194427,0.522,3WRY5h4cZQpUXMk24RgRrz,0.0,5,0.0901,-10.721,0,0.0321,113.032,4,0.934,Le,194426,0,2015,2015-07-01,"Brian Loves Travel Channel, Philosophy, and Wyoming"
131,0.728,0.517,247000,0.464,5IdAktwNc6tQ0Hc96gwSIl,0.863,0,0.196,-12.643,1,0.0292,97.974,4,0.142,Invisible Thoughts,247000,0,2009,2009-05-05,Modeling
132,0.925,0.12,481453,0.0755,3rPsrmdQkua16ZeXfYP4D6,0.718,8,0.311,-23.098,0,0.0377,81.234,4,0.0365,Franz Schreker,481453,10,2013,2013-07-30,Der ferne Klang: Act III: Zwischenspiel
133,0.894,0.584,53240,0.0532,2EKaoTfQ54xDwupYnPopD8,5.25e-05,0,0.449,-21.38,1,0.0744,122.503,4,0.348,Arthur Sullivan,53240,0,2011,2011-01-01,The Grand Duke / Act 2: His Highness we know not
134,0.553,0.515,204822,0.422,0McY1le8N8TXf78dqLdvzU,0.0,7,0.56,-11.188,1,0.408,87.427,5,0.217,Morrow,204821,1,2018,2018-11-11,The Flood
135,0.000322,0.614,225200,0.929,1JkoSeNsXWsdQybaIkWSqi,0.00398,11,0.135,-5.725,0,0.0715,119.919,4,0.401,Kill Murray,225200,0,2012,2012-05-09,Laser
136,0.585,0.512,141093,0.74,5zMzf34x5R9bF4fJTRaF4b,0.0,0,0.343,-4.938,1,0.0469,138.79,4,0.777,Little Gerhard,141093,24,2001,2001-01-01,Kär i din bild
137,0.000177,0.75,517493,0.928,0TOzgYrit2Ji46O4oZoldH,0.802,2,0.177,-7.821,1,0.0599,127.999,4,0.274,Tamer Fouda,517154,0,2010,2010-01-19,Dark Tribal Rhythm - Essam Gawish Darker Mix
138,0.004,0.807,216007,0.909,1fo961Q0D6rBTSWtlcq7BB,0.751,10,0.608,-9.623,0,0.055,129.072,4,0.632,DJ Rambo,216006,0,2012,2012-01-16,Borderline
139,0.00662,0.587,229042,0.802,2d5I96Rbrax7FwZv2q0dIy,1.23e-05,9,0.0913,-4.729,0,0.0815,109.704,4,0.477,The Expensive Habits,229041,0,2007,2007-10-12,Umbrella
140,0.877,0.38,672291,0.1,7kQrjFULf3aEzLdawE1KjE,0.852,8,0.107,-19.262,1,0.0556,75.24,4,0.0355,Franz Liszt,672291,0,2016,2016-04-08,"Harmonies poetiques et religieuses, S. 173: 7. Funerailles; October 1849"
141,0.984,0.278,295333,0.0518,1Tth1AaEPz6lWJDDl8nafK,0.0131,11,0.378,-24.329,1,0.0396,94.771,4,0.171,Modest Mussorgsky,295333,0,2011,2011-10-13,"Boris Godunov: Opera in Four Acts With a Prologue: Act II: ""I have achieved absolute power"""
142,0.977,0.477,570267,0.344,4ydTiIMpr3oryVyvd9Re2K,0.0,4,0.157,-3.882,0,0.0376,93.412,3,0.542,Abdulrahman Al Sudaes,570266,0,2014,2014-01-23,Sourate Al Fath
143,0.898,0.521,338133,0.153,6F28VUHD4S4gl5jC7FqCPd,2.28e-05,8,0.0771,-16.881,1,0.0316,110.833,3,0.222,Ashok Bhatt & Shivangi Bhatt,338133,0,2001,2001-01-01,Namaami Gauri Nandanam
144,0.00734,0.354,210733,0.945,4CBPmnNEvb1FGZCAYyW21W,0.0,4,0.0694,-7.417,1,0.0821,167.128,4,0.713,The Replacements,210733,21,1984,1984-01-01,Perfectly Lethal [Outtake]
145,0.418,0.82,214147,0.804,3TOWFbKE5SygMa8UIIrGYW,0.247,11,0.285,-11.097,0,0.052,113.004,4,0.712,Wood Sound,214146,0,2016,2016-08-04,Ijo (remix)
146,0.985,0.4,155640,0.0915,2gomHJhKPbOnQtTIQrrhzn,0.901,9,0.0845,-21.665,0,0.0396,141.744,4,0.598,Sy Brandon,155640,0,2003,2003-12-23,Three Flirtations - Coy
147,0.893,0.439,148320,0.131,0seMWQB9w7SwtiojsknjMN,0.0,2,0.146,-6.473,1,0.0301,99.619,4,0.389,Acapeldridge,148320,14,2018,2018-11-02,A Mighty Fortress
148,0.0104,0.356,215800,0.97,4YEy1HoAk7eXw8Zbu42VAO,7.33e-06,9,0.97,-5.419,1,0.0829,171.869,4,0.42,Faith And The Muse,215800,9,2001,2001-10-23,Romeo's Distress - Live
149,0.695,0.574,154440,0.547,31VxeI4HxW684Q4yr3Vzwk,1.84e-05,1,0.102,-10.029,1,0.0268,160.876,4,0.823,The Shermans,154440,0,2001,2001-09-01,Explode
150,0.0014,0.339,255960,0.742,3Ch8Gwi8Mw83hMDP29JMDz,0.000135,9,0.15,-5.729,1,0.0684,164.05,4,0.432,Madsen,255960,36,2018,2018-06-15,Ein paar Runden
151,0.779,0.717,219214,0.523,64RP8txRimDRq65Onj7kfy,1.5e-06,1,0.306,-9.139,0,0.348,97.9,4,0.728,Goodkid Collins,219214,0,2018,2018-04-19,Caine Interlude
152,0.953,0.241,104107,0.221,574t601ZHA0kMeDs3CLXm2,0.0,0,0.146,-11.734,1,0.0314,101.612,4,0.199,New Swing Quartet,104106,0,2015,2015-04-30,Adeste Fideles
153,0.988,0.158,215040,0.017,1F5Vf4KmxedBZvsJIcYDEe,0.949,10,0.134,-31.956,0,0.0334,66.723,4,0.127,Marco Antonio Cavazzoni,215040,0,2010,2010-08-01,Madame vous aves mon cuor
154,0.744,0.772,233733,0.371,6nLvaCZFR1wEzW3sIKpsnr,0.0,5,0.167,-5.743,0,0.0348,96.574,4,0.684,Amy Winehouse,233733,74,2006,2006-01-01,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007"
155,0.253,0.644,191187,0.723,3fpcOuZt6cniahhgVEoxuQ,7.07e-05,0,0.369,-6.319,1,0.0989,92.001,4,0.715,Dexys Midnight Runners,191186,36,1982,1982-08-01,"The Celtic Soul Brothers (More, Please, Thank You)"
156,0.00447,0.446,369240,0.762,3FSt1h4breAhZzeiYtAmel,0.113,9,0.284,-10.713,0,0.0433,125.77,4,0.187,China Traffic,369240,0,2019,2019-01-15,Hipster Shit
157,0.803,0.569,44857,0.0443,1ORctkPpgPzBCnna0B22GL,0.0,5,0.194,-18.517,1,0.0593,140.068,3,0.472,Jessie & Happy Party Band,44857,8,2018,2018-07-04,Tanti Auguri Sexy (Germano)
158,0.851,0.603,192293,0.567,4Ab72VszYH8sLTcmSqG1pd,0.81,9,0.151,-9.262,0,0.0495,84.367,4,0.791,Déo Rian,192293,0,2007,2007-05-01,Já Que Não Toco Violão
159,0.104,0.687,173659,0.782,1eM7o4gKR9j3nXrmQ0v0eb,0.0,11,0.0936,-7.682,0,0.11,122.909,4,0.699,Caroline,173658,6,2018,2018-12-21,Patience (Lash Remix)
160,0.0994,0.705,211007,0.825,0ftY7usN9FyBTCNVXESpQv,2.9e-06,5,0.301,-5.55,1,0.0387,130.028,4,0.663,Alexander Ferro,211006,13,2016,2016-10-07,Voll ins Herz hinein
161,0.357,0.684,292945,0.688,6qI9MmbQMCiU9dGal2NjWf,0.0,0,0.345,-5.388,1,0.209,140.327,4,0.723,Raging Fyah,292945,22,2015,2015-05-26,Barriers
162,0.0538,0.367,148920,0.901,5G8b4pHvAp3pwRnlXwqXPV,4.36e-06,11,0.261,-5.134,1,0.0529,144.99,4,0.548,Man Factory,148919,2,2013,2013-01-01,Ken Hitches a Ride
163,0.0669,0.64,278061,0.95,7reWLnuSatZ52BxL46QUbz,1.75e-06,10,0.96,-5.025,1,0.0609,119.991,4,0.687,Aleks Syntek,278060,7,2009,2009-01-01,Superficie Lunar - Live Auditorio Nacional 08
164,0.154,0.716,263920,0.74,4aWFd4YqOaTPYZIowGk2DZ,0.0,8,0.0923,-6.909,1,0.0794,115.031,4,0.733,AlunaGeorge,263920,2,2012,2012-01-01,Put Up Your Hands
165,0.289,0.518,314122,0.945,4zMMZiiBzC4P8m8wDqLRmd,0.0,8,0.864,-7.1,1,0.253,164.912,4,0.589,Upendra Ujala,314122,0,2017,2017-05-03,Gori Bachake Rakha Tani Jawani
166,0.362,0.705,182809,0.573,05BMTzNtoDK4Kiv1eWlWKF,0.0,6,0.153,-7.006,0,0.0652,79.976,4,0.491,Ras Tibuia,182809,15,2018,2018-09-17,Canção para os Pássaros
167,0.386,0.703,291837,0.267,13Z81PArOoDTlfOhUDMEay,0.0,10,0.0945,-8.859,0,0.627,136.654,5,0.648,Wordscape,291837,0,2015,2015-03-31,Chapter 42 - Appendix
168,0.00155,0.282,252800,0.508,5nuNtkBBAy8WBHHFpFUcWJ,0.91,11,0.104,-14.229,0,0.0341,150.107,4,0.231,The Michael Corona Project,252800,0,2018,2018-06-14,Inspiration
169,0.805,0.677,63067,0.713,3ep3J4ncGtWyL74inhP8Dn,8.89e-05,1,0.104,-12.984,1,0.526,67.566,4,0.559,Team Xtreme,63066,7,2008,2008-05-13,Alles oder nichts - Teil 13
170,0.517,0.672,188000,0.548,6EqBTjyBh8ZEXHGdjecX77,7.43e-06,9,0.126,-6.141,0,0.0404,144.07,3,0.764,Laurent Bruschini,188000,0,2013,2013-06-23,Mora Testa
171,0.942,0.216,277173,0.044,6jlTVkSQpSUa2hEVU193Y5,0.0,5,0.0766,-24.861,1,0.0647,176.243,5,0.0844,George Frideric Handel,277173,2,1999,1999-04-01,"Giulio Cesare in Egitto, HWV 17 (Sung in English): Act II Scene 1: Lamenting, complaining of Caesar's disdaining (Cleopatra, Caesar)"
172,0.137,0.759,226706,0.725,6BkSMBnLstjI6BSxGS02ju,0.0,2,0.315,-7.988,1,0.263,98.009,4,0.33,J-Stone,226705,37,2019,2019-03-06,Money Gang
173,0.0111,0.753,176875,0.719,3DPGOZQ8wbJHu9fe9OUcgn,0.0,5,0.195,-8.467,1,0.156,84.977,4,0.141,Brig,176875,0,2017,2017-06-10,No Handouts
174,0.536,0.468,266267,0.555,0Lourxx20PzVkfU7GYSjtw,0.00531,5,0.307,-12.586,0,0.0855,111.782,4,0.889,Manoj Parikh,266267,0,2000,2000-11-27,Chhori Chale Ni Mhare Laar Dikha Doon
175,0.968,0.505,95446,0.0984,5g1xgOYYtrzYtbCQubDqiS,0.94,2,0.109,-16.499,0,0.0401,68.196,3,0.0765,Study Vibes,95445,6,2018,2018-01-08,Exam Study
176,0.872,0.627,190991,0.362,2YV0FbksfTJ4TbPEXoforj,0.0,2,0.101,-14.579,0,0.0542,86.128,4,0.479,Austad,190990,0,2017,2017-06-12,Bewafa (feat. Salman Raja)
177,0.00193,0.326,161493,0.849,6k4X4JqL2kpEnJCQ0PgtPG,0.00288,4,0.345,-7.879,0,0.0644,121.627,4,0.461,Militant Babies,161493,0,2005,2005-10-14,Hit And Run
178,0.792,0.366,494560,0.506,0zzyblUA9iAK5g2e2SX8Kd,0.691,0,0.0767,-9.511,1,0.0398,84.901,3,0.188,Just East,494560,0,2010,2010-09-29,Dropping Like Skies
179,0.01,0.801,86727,0.933,0GCcSCH1d0cKsCfpqPmuX6,0.942,5,0.087,-8.181,0,0.0503,127.99,4,0.961,DJ Jude Luis,86726,3,2014,2014-12-12,Drop Me Out
180,0.702,0.252,397000,0.467,2yenaqGv4MqCSotyC5kkmJ,0.911,10,0.0981,-16.089,0,0.111,119.915,4,0.0396,D.Z.,397000,0,2012,2012-08-23,Baggage - Original Mix
181,0.163,0.726,142091,0.289,5o7BTNHqkUEP6lvtZKsT0g,0.0,5,0.168,-10.361,0,0.882,119.494,4,0.439,Eva & Adam,142091,13,2017,2017-01-06,Parar ihop henne med Tomas
182,0.167,0.333,137067,0.54,1pv4CA44nyGCR6AH1nKYNX,0.858,7,0.536,-7.473,1,0.0278,107.762,4,0.148,Gatto Ciliegia,137066,0,2010,2010-01-01,Bar Sport - Seq. 25
183,4.43e-05,0.513,310661,0.995,6YzXqV92tpyKvyjiDn5pzD,0.0875,4,0.322,-3.588,1,0.171,130.024,4,0.114,Serpents U.S.,310660,2,2013,2013-02-05,The Herald of Heresy
184,0.0579,0.645,205507,0.802,1aAlP7RSvR82OKaUNi66cz,1.77e-06,5,0.0675,-5.264,1,0.0626,96.264,4,0.785,Klezperanto,205506,0,2000,2000-07-06,"Khevre, Nit Gezogrt"
185,0.464,0.651,463560,0.88,7ilCv1BOS9tSvwXbuy0Kan,0.0,6,0.666,-6.124,0,0.065,130.062,4,0.936,Ramdev Gurjar Demali,463559,0,2015,2015-12-14,Sawariya Gujriya Deve Hela Hel
186,0.143,0.876,430916,0.382,0p3fVLFkbHuWv1WFWEiz0t,0.721,10,0.112,-10.176,0,0.28,126.98,4,0.106,Carlo Romeo,430915,0,2015,2015-04-10,Duke Nuke
187,0.991,0.201,260571,0.0243,15TJyN3DOa8WvUKvypC6ws,0.958,3,0.118,-27.067,1,0.0421,65.531,4,0.0561,Sleep Sound Library,260571,0,2018,2018-08-07,Stress Relieving
188,1.14e-05,0.338,165880,0.989,0gnfFOOUlA2qcR1eNVTutA,0.446,1,0.3,-3.294,1,0.0869,114.269,4,0.455,Suicide Silence,165880,40,2008,2008-01-01,The Price of Beauty
189,0.877,0.0682,178920,0.097,65R2We9FfYpOTz68Uhftz3,0.724,8,0.107,-22.721,1,0.0366,72.315,5,0.0375,Yoga Tribe,178919,0,2018,2018-09-10,Nightly Trance
190,0.928,0.395,52027,0.101,4cX1ur5zwWIhoH5XYzMyyf,0.0,2,0.173,-30.779,1,0.117,87.986,3,0.038,Giuseppe Verdi,52026,8,1991,1991-03-25,Aida: Presago il core della tua condanna
191,0.878,0.614,277947,0.806,2bBaWNHuql02r5Xio2mNXu,0.484,2,0.956,-8.21,1,0.0557,125.01,4,0.379,Laurent Voulzy,277946,13,2013,2013-11-25,En regardant vers le pays de France
192,0.547,0.5,144000,0.526,2Krimdal5azvaOEZ5ZY877,9.65e-06,5,0.0987,-11.885,0,0.372,160.149,4,0.158,Tae Smooth,144000,0,2019,2019-01-23,Outer Space
193,0.000303,0.536,376640,0.852,0WdLWn3OCOOBIMMDla7sHY,0.759,1,0.131,-6.217,1,0.0335,164.103,4,0.676,Trek-e,376640,0,2008,2008-06-10,Acid Line - featuring Caddy Cad
194,0.553,0.648,215173,0.377,0YHYMbg4CibLDrod3uSonn,0.142,5,0.0734,-13.149,1,0.126,209.348,4,0.937,Traditional,215173,8,2001,2001-01-01,Yankee Doodle/Battle Hymn Of The Republic - Remix
195,0.925,0.699,75681,0.372,71HR7F9u3sgwMmjnsqLSKB,0.366,0,0.126,-7.533,1,0.0325,118.168,4,0.705,Wilfred William Burns,75680,0,2016,2016-10-07,Heavy Machinery
196,0.000103,0.803,177253,0.582,2XNPSVxtuXZqPXChQNMvhg,0.93,10,0.128,-11.954,0,0.0496,126.043,4,0.477,Level Of Encore,177253,0,2015,2015-03-27,Optical - Deep Mix
197,0.318,0.414,385533,0.345,0fTOYMqDuziSa5H09DLTUy,0.27,4,0.108,-11.417,1,0.0265,90.345,4,0.303,Luna,385533,18,1995,1995-07-18,Kalamazoo
198,0.298,0.473,176907,0.421,2XLYcoC1W28DKdzXtCSWDW,0.785,2,0.0959,-12.888,1,0.231,82.588,4,0.654,Union Hall Showtime Band,176906,0,2012,2012-08-03,Medley: Scarce O'Tatties/Murphy's Folly
199,0.00951,0.761,403123,0.611,0YDOJ195mxzwwoYz6bYQDn,0.519,6,0.149,-5.095,1,0.0538,128.027,4,0.314,Hanna Hansen,403123,0,2011,2011-05-20,Take Me - Deepside Deejays Remix
200,0.000882,0.461,198004,0.949,5fL9XZ4HKBX8TiFswHFP9t,0.873,2,0.111,-6.201,1,0.048,150.023,4,0.0354,FacexHugger,198004,6,2018,2018-05-21,Med-Bay Incident
201,0.144,0.703,228389,0.565,1iHN2C8YruSCcR17vKB3qg,2.79e-05,1,0.0919,-11.389,1,0.11,103.009,4,0.399,Derrty D,228388,0,2016,2016-07-15,Fall Semester (feat. Chad Roto)
202,0.804,0.566,165827,0.414,4gj72MMFrV6AYwDjXeMQ70,4.79e-06,8,0.0704,-8.018,1,0.209,204.453,3,0.973,La Original Banda El Limón de Salvador Lizárraga,165826,0,2013,2013-01-01,Ramiro Sierra
203,0.971,0.232,160419,0.068,7BrQ86cGdSFFerL6jmnOcb,0.867,0,0.108,-13.488,1,0.0354,86.849,4,0.0388,Pilates L'école,160419,15,2010,2010-03-08,Pilates Power and Eccentric Contraction
204,0.0104,0.801,335556,0.556,33QfnUTSfi4eEepXYDKKKn,0.92,10,0.0933,-14.459,0,0.0673,107.993,4,0.535,Thomass Jackson,335555,2,2016,2016-06-06,Midway Atoll - Original Mix
205,0.989,0.241,603406,0.0219,4BP3LwXji3a6uCcN1K0vuK,0.000837,3,0.102,-27.746,1,0.0415,90.102,4,0.126,George Frideric Handel,603406,0,2016,2016-09-06,"Messiah, HWV 56, Pt. 2: 23. He Was Despised (Alto Aria)"
206,0.948,0.56,245800,0.294,4e9G4W6AClLDNMbBTP1Aww,0.571,4,0.19,-17.194,1,0.0409,96.031,3,0.876,Johann Sebastian Bach,245800,10,2011,2011-01-01,"Brandenburg Concerto No.1 In F Major, BWV 1046: 3. Allegro"
207,0.0198,0.713,110367,0.7,4LVcUWDRxdQSZz0FpoS7Fl,0.0,1,0.483,-8.357,1,0.357,92.644,4,0.49,Smiley Loc,110367,0,2019,2019-02-27,Statement
208,0.66,0.579,141084,0.446,5Tyln89fwdKz5yJvzirMaL,0.629,5,0.589,-17.189,1,0.0322,98.237,4,0.961,Gezim Nika,141084,4,2017,2017-10-28,Ku pin uje moj cik Tropoje
209,0.0819,0.754,314029,0.499,5jsPYxT8ro13txzybXzYAs,0.586,7,0.345,-14.634,1,0.0706,137.012,4,0.341,Phaeleh,314028,11,2008,2008-05-26,Reflections - Original Mix
210,0.169,0.63,427573,0.791,6xD6xOVLXCQqPPDCkMzeAC,0.000649,1,0.0273,-9.179,1,0.0485,97.419,4,0.851,Ian Hunter,427573,28,2006,2006-03-31,All American Alien Boy
211,0.0616,0.696,197315,0.437,39kpgBQYWa8fg5NaMwRfvP,2.14e-06,2,0.0792,-13.034,0,0.0343,107.007,4,0.47,Enfants rois,197315,0,2018,2018-12-04,Pire que Marx?
212,0.559,0.663,127791,0.692,5ycsgCEekuNhBXtieOpzj3,0.0,8,0.105,-5.492,0,0.0918,135.965,4,0.579,Chief Keef,127791,30,2014,2014-12-10,Who Would Ever Thought
213,0.0142,0.416,454000,0.37,38XUtBItqvdeowsu8fvNg6,0.000169,9,0.0861,-15.666,1,0.031,134.894,4,0.462,EaSTihR,454000,0,2016,2016-08-10,Safe in Sound (feat. Syd Bacon)
214,0.614,0.3,209533,0.619,2YKsDby1kOTCT8UHE5LEuo,0.193,5,0.341,-10.809,0,0.0313,93.203,4,0.852,Jean-Philippe Rameau,209533,0,2012,2012-06-05,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: VIII. L'egiptienne
215,0.898,0.597,119652,0.176,1AuwHRm8U3zT7tbWSnjoRR,0.0,7,0.218,-21.411,0,0.247,119.417,4,0.831,Pat Foster,119652,0,2000,2000-01-01,Talking Sharecropper
216,0.228,0.562,73725,0.785,1aZ4UHZqELjPuHXUyvV1sw,4.51e-06,2,0.113,-4.982,0,0.0367,150.193,4,0.657,Harris And Kircher,73724,0,2018,2018-03-22,Leaks
217,0.519,0.803,196427,0.815,7EMhRJcc9fM0bjaSyRQQQa,2.73e-05,5,0.202,-5.757,1,0.0287,113.007,4,0.963,2/Kwart (Tegelen),196426,0,2015,2015-10-02,De tent op de kop
218,0.987,0.33,308686,0.417,4ZQBFjmIXvs5ZTtOEZRdzw,0.263,11,0.351,-5.136,0,0.0303,131.457,3,0.284,Mario Trevi,308693,4,2010,2010-01-01,Era De Maggio
219,0.993,0.264,82987,0.354,0ugp7IODkKaKhAltQcXUkl,0.756,7,0.404,-12.99,1,0.0463,77.459,3,0.113,Giuseppe Verdi,82986,3,2017,2017-09-15,"Verdi: Nabucco, Act 1: ""Sperate, o figli!"" (Zaccaria, Chorus) [Live]"
220,0.449,0.768,208000,0.486,4fVqiaAchWj2h0wZ6eImID,0.0,7,0.0649,-12.477,1,0.382,86.951,4,0.663,DK,208000,0,2016,2016-08-27,Cali
221,2.49e-05,0.497,203941,0.963,36IjmnkX8YR4YUkVbrDOO2,0.0,7,0.0544,-6.812,1,0.0602,110.399,4,0.456,Gage,203940,0,2013,2013-03-24,Sport
222,0.0134,0.607,237073,0.975,7BmKsG9DW3BgQ7iUBum0E7,0.0116,9,0.143,-2.415,1,0.271,164.091,4,0.499,Knife Party,237073,37,2016,2016-10-13,Battle Sirens - Brillz Remix
223,0.776,0.38,511336,0.25,35WItypGdlUkgzD0gU04V2,0.937,11,0.112,-13.304,0,0.0294,78.733,4,0.0639,Giorgos Tabakis,511336,0,2018,2018-05-10,Candles
224,0.694,0.453,192658,0.427,0fmjkBScKaKlDXGfs2yPJ4,0.0,1,0.103,-7.333,0,0.0343,132.271,4,0.388,Kim Jae Joong,192658,21,2013,2013-03-06,My Only Comfort
225,0.00379,0.343,259533,0.968,2wQtT9hwLvYnui9B6bm1Uu,0.0,0,0.0444,1.087,1,0.0679,82.49,4,0.369,Elephant,259533,0,2008,2008-09-01,The Hypnotist of Hypercube Transcendence
226,0.745,0.183,361107,0.267,5mCE9NIw929dLTrcUM1e3m,0.855,3,0.119,-13.575,1,0.0389,98.464,4,0.133,Herbert von Karajan,361106,0,2011,2011-10-20,"Wie Lieblich Sind Deine Wohnugen (Un Requiem Allemand, Op. 45 - Johannes Brahms)"
227,0.335,0.642,193623,0.732,5AAoGu121TBiqaMSGLIDaX,0.0,7,0.622,-6.465,0,0.376,80.983,4,0.721,B-Side,193623,5,2016,2016-10-28,Wisdom
228,0.00426,0.783,389815,0.712,6BwzR9LnGCVw9il6m76Lyf,0.014,9,0.0731,-6.67,0,0.045,124.001,4,0.778,DJ Roland Clark,389814,0,2010,2010-01-18,President House - Dazzle Drums Remix
229,0.000301,0.227,452000,0.966,5HAZbUyji5gMJQGKtudekt,0.935,7,0.304,-6.792,1,0.178,173.025,4,0.21,FFF,452000,1,2014,2014-11-17,Life Existed - Original Mix
230,0.94,0.697,1302784,0.634,12k7XQXkOQWGsV5I8izhX9,0.000675,11,0.105,-5.655,1,0.525,106.103,4,0.686,Ilangai Jeyaraj,1302784,0,2014,2014-04-02,"Balakandam Day 3, Pt. 4 - Live"
231,0.772,0.567,222760,0.49,4SC1KbcT6q8GvOxTB9zJFx,0.785,10,0.617,-14.055,1,0.0367,75.018,4,0.634,Drew Olsen,222760,5,2014,2014-10-21,The Press
232,0.76,0.73,195267,0.257,08QBeWOPrRlxIaf0x4xQyC,0.0,7,0.191,-18.336,1,0.12,115.721,4,0.709,Zap Mama,195266,13,1991,1991-11-15,Marie-Josee
233,0.297,0.39,308088,0.56,4FPDAwJN5Sq4WxipKKMQet,0.913,11,0.149,-7.758,1,0.0333,119.962,4,0.165,Sangam,308088,1,2018,2018-08-18,Faithless
234,0.808,0.296,240200,0.27,2WE3bNtkkyRJLzDdcpwM1G,0.0,2,0.141,-12.797,1,0.0322,182.125,3,0.0915,Les Cowboys Fringants,240200,37,2009,2009-05-05,Mon chum Rémi
235,0.952,0.207,205000,0.0314,1YFltbFlN1FJHcokRt39na,0.953,2,0.124,-30.053,0,0.0437,72.487,4,0.0701,Dean Forest,205000,0,2017,2017-12-20,Mental Renewal
236,0.0813,0.502,3963987,0.884,3IDEsgdUuFfXk4bzHNFwo4,5.45e-06,10,0.136,-3.124,0,0.0652,97.205,4,0.748,Angel DJ,3963987,10,2018,2018-11-01,Halloween 2018
237,0.994,0.307,167840,0.0374,0LIykQe8UXImahfgljETFF,0.911,0,0.128,-32.336,1,0.0398,88.32,4,0.148,Ken Palmer,167840,0,2008,2008-01-01,Effervescence
238,0.759,0.549,170067,0.412,70sa0ilxUlpgGEhJ70GVPc,0.000306,9,0.134,-10.519,1,0.0337,120.361,4,0.464,Tom Jenkins,170066,0,2007,2007-01-01,Kleine Annabell
239,0.986,0.163,297953,0.073,7lKBGZvZ45YgIuEg5HMQad,0.891,2,0.109,-22.502,1,0.0397,77.695,4,0.0332,Binaural Beat Brainwave Subliminal Systems,297952,0,2014,2014-07-08,Frontal Lobe Activation - Subliminal & Ambient Music Therapy 1
240,0.0118,0.662,224347,0.579,4ygvaCx4RHhshiEXNdISRE,0.5,9,0.0883,-10.954,0,0.0388,120.01,4,0.825,Joe Simoni,224346,0,2018,2018-01-29,Evidence
241,0.643,0.674,183406,0.708,4jkGBZacMejXLBuzYui2YG,0.365,11,0.0934,-6.465,1,0.125,91.599,4,0.822,ThisisUnUsual,183406,0,2019,2019-01-25,Fuji
242,0.606,0.459,208093,0.832,5DzoqcbgXU7FffzrQ6JCmw,0.76,3,0.0828,-13.037,0,0.074,156.431,5,0.899,Estudios Talkback,208093,0,2012,2012-06-04,Angola Músicos Angoleños (Angolan Musicians)
243,0.687,0.652,172480,0.402,4isDx2OZniuNjmYhglz7eh,0.0,8,0.279,-15.329,1,0.719,113.5,5,0.691,Wolfgang Hohlbein,172479,10,2018,2018-12-17,"Als der Meister starb - Der Hexer von Salem 2, Kapitel 25"
244,0.935,0.656,193700,0.397,5JIEaL4xCwoU5Lm9I2YBXz,0.00248,2,0.109,-13.887,1,0.706,83.38,4,0.456,Wassily Kandinsky,193700,0,2018,2018-08-18,Chapter 3 - Concerning the Spiritual in Art
245,0.00347,0.861,379097,0.928,0nvCiPyeqWLIHpsQnkd00a,0.863,0,0.0519,-5.355,1,0.038,124.007,4,0.966,The Lost Tapes,379096,1,2015,2015-07-20,Cashba House - Seb's Dubed Out Mix
246,0.963,0.522,173547,0.295,0AoQcJdhhMeR7qw4mJ5JxB,0.000134,6,0.133,-12.809,1,0.0343,75.053,4,0.448,Lassie Singers,173546,2,1998,1998-01-01,"Geh in den Keller - Wohnzimmer Christiane 90, Live"
247,0.000316,0.283,250467,0.913,0K1RsPBSgsvN1WFLLr4Zdg,0.00177,2,0.311,-9.629,1,0.0456,179.451,4,0.297,The Echo,250466,0,1990,1990-09-13,Blue Eyed Nation
248,0.625,0.52,155731,0.246,2N6M8RgUANnpmoEwxpWAQD,0.0,0,0.121,-9.514,1,0.0302,140.109,3,0.496,Symmetrical Twins,155730,7,2019,2019-01-10,"The Duncan Town Robbery, 1914"
